,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
313,0.04789800643920898,0.015341306648943455,0.013377714157104491,0.010478919512617512,10,10,10,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9047619047619048,1.0,0.8571428571428571,0.9337662337662337,0.04873928292653706,322,1.0,1.0,1.0,1.0,1.0,1.0,0.0
201,0.06581950187683105,0.01447968950675442,0.01595768928527832,0.014886728270004661,4,10,10,"{'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9047619047619048,1.0,0.8571428571428571,0.9337662337662337,0.04873928292653706,322,1.0,1.0,1.0,1.0,1.0,1.0,0.0
321,0.049085044860839845,0.015797944134279214,0.011786699295043945,0.013609464245039823,10,20,10,"{'max_depth': 10, 'min_samples_split': 20, 'n_estimators': 10}",0.9545454545454546,1.0,0.9047619047619048,1.0,0.8095238095238095,0.9337662337662337,0.07139051852709276,322,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
425,0.062116241455078124,0.008653663149822128,0.011491012573242188,0.011568844402895805,50,10,10,"{'max_depth': 50, 'min_samples_split': 10, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9047619047619048,1.0,0.8571428571428571,0.9337662337662337,0.04873928292653706,322,1.0,1.0,1.0,1.0,1.0,1.0,0.0
369,0.04378819465637207,0.003524670383724115,0.005698204040527344,0.0014234783771039632,20,10,10,"{'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9047619047619048,1.0,0.8571428571428571,0.9337662337662337,0.04873928292653706,322,1.0,1.0,1.0,1.0,1.0,1.0,0.0
209,0.11627764701843261,0.022177834534670048,0.02118086814880371,0.029495215366993868,4,20,10,"{'max_depth': 4, 'min_samples_split': 20, 'n_estimators': 10}",0.9545454545454546,1.0,0.9047619047619048,1.0,0.8095238095238095,0.9337662337662337,0.07139051852709276,322,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
432,0.02785663604736328,0.0020375106107073724,0.0063187599182128905,0.0015380866086434233,50,20,5,"{'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 5}",0.9090909090909091,0.9523809523809523,0.9523809523809523,1.0,0.8095238095238095,0.9246753246753245,0.06436109970578631,333,0.9642857142857143,0.9882352941176471,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9716806722689076,0.009476070829586862
264,0.030319929122924805,0.008429984921214995,0.007179641723632812,0.0030558916964307133,5,20,5,"{'max_depth': 5, 'min_samples_split': 20, 'n_estimators': 5}",0.9090909090909091,0.9523809523809523,0.9523809523809523,1.0,0.8095238095238095,0.9246753246753245,0.06436109970578631,333,0.9642857142857143,0.9882352941176471,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9716806722689076,0.009476070829586862
208,0.0722188949584961,0.025913652463312453,0.005995559692382813,0.0010925706905176768,4,20,5,"{'max_depth': 4, 'min_samples_split': 20, 'n_estimators': 5}",0.9090909090909091,0.9523809523809523,0.9523809523809523,1.0,0.8095238095238095,0.9246753246753245,0.06436109970578631,333,0.9642857142857143,0.9882352941176471,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9716806722689076,0.009476070829586862
320,0.038028907775878903,0.018862143970057723,0.005986404418945312,0.0012615923508458877,10,20,5,"{'max_depth': 10, 'min_samples_split': 20, 'n_estimators': 5}",0.9090909090909091,0.9523809523809523,0.9523809523809523,1.0,0.8095238095238095,0.9246753246753245,0.06436109970578631,333,0.9642857142857143,0.9882352941176471,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9716806722689076,0.009476070829586862
376,0.03644261360168457,0.013747228675191367,0.013868427276611328,0.015200127163689922,20,20,5,"{'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 5}",0.9090909090909091,0.9523809523809523,0.9523809523809523,1.0,0.8095238095238095,0.9246753246753245,0.06436109970578631,333,0.9642857142857143,0.9882352941176471,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9716806722689076,0.009476070829586862
281,0.08029179573059082,0.023232597361277273,0.007696342468261719,0.00232533726939368,10,2,10,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.8095238095238095,0.9242424242424242,0.06479060409998166,338,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,0.12255387306213379,0.03411664802251764,0.025000858306884765,0.017155209772636567,1,20,20,"{'max_depth': 1, 'min_samples_split': 20, 'n_estimators': 20}",0.9545454545454546,0.8571428571428571,1.0,0.9523809523809523,0.8571428571428571,0.9242424242424242,0.05736543298174009,338,0.9761904761904762,0.9529411764705882,0.9647058823529412,0.9411764705882353,0.9529411764705882,0.9575910364145658,0.011910000495119102
152,0.02626175880432129,0.005626526881859297,0.004387950897216797,0.0008009253862276269,3,20,5,"{'max_depth': 3, 'min_samples_split': 20, 'n_estimators': 5}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.8095238095238095,0.9242424242424242,0.06479060409998166,338,0.9642857142857143,0.9764705882352941,0.9647058823529412,0.9647058823529412,0.9764705882352941,0.9693277310924369,0.0058341361202385615
144,0.02423439025878906,0.0038084614378079418,0.007086181640625,0.0017355018008368029,3,10,5,"{'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 5}",0.9545454545454546,1.0,0.9047619047619048,1.0,0.7619047619047619,0.9242424242424242,0.08846434475805924,338,0.9880952380952381,0.9764705882352941,1.0,0.9882352941176471,0.9882352941176471,0.9882072829131653,0.007440864217926179
97,0.04480109214782715,0.010001057785864052,0.0075988292694091795,0.002796020499582869,2,20,10,"{'max_depth': 2, 'min_samples_split': 20, 'n_estimators': 10}",0.9545454545454546,1.0,0.9047619047619048,1.0,0.7619047619047619,0.9242424242424242,0.08846434475805924,338,1.0,0.9764705882352941,0.9882352941176471,0.9647058823529412,0.9764705882352941,0.9811764705882353,0.011997692973159498
393,0.05412888526916504,0.020616961333844903,0.00622406005859375,0.0010123048880018174,50,2,10,"{'max_depth': 50, 'min_samples_split': 2, 'n_estimators': 10}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.8095238095238095,0.9242424242424242,0.06479060409998166,338,1.0,1.0,1.0,1.0,1.0,1.0,0.0
184,0.027808761596679686,0.005443239163372034,0.011609506607055665,0.00589724114635851,4,4,5,"{'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 5}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.8095238095238095,0.9242424242424242,0.06479060409998166,338,0.9880952380952381,0.9764705882352941,1.0,0.9882352941176471,1.0,0.9905602240896358,0.008811560954915582
225,0.05022616386413574,0.010295433617716405,0.007801055908203125,0.003048973724622369,5,2,10,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.8095238095238095,0.9242424242424242,0.06479060409998166,338,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,0.18232192993164062,0.048857543683916385,0.0070953369140625,0.0013505569113503452,1,10,20,"{'max_depth': 1, 'min_samples_split': 10, 'n_estimators': 20}",0.9545454545454546,0.8571428571428571,1.0,0.9523809523809523,0.8571428571428571,0.9242424242424242,0.05736543298174009,338,0.9761904761904762,0.9529411764705882,0.9647058823529412,0.9411764705882353,0.9529411764705882,0.9575910364145658,0.011910000495119102
337,0.041739606857299806,0.00391611930031462,0.005891990661621094,0.0014286001581638582,20,2,10,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 10}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.8095238095238095,0.9242424242424242,0.06479060409998166,338,1.0,1.0,1.0,1.0,1.0,1.0,0.0
176,0.04050459861755371,0.018825734458058754,0.013671875,0.01787979601464151,4,3,5,"{'max_depth': 4, 'min_samples_split': 3, 'n_estimators': 5}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.8095238095238095,0.9242424242424242,0.06479060409998166,338,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9882352941176471,1.0,0.9882072829131653,0.00744086421792618
2,0.09001107215881347,0.026663633282316405,0.01059417724609375,0.004170769457030929,1,2,20,"{'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.9545454545454546,0.8571428571428571,1.0,0.9523809523809523,0.8571428571428571,0.9242424242424242,0.05736543298174009,338,0.9761904761904762,0.9529411764705882,0.9647058823529412,0.9411764705882353,0.9529411764705882,0.9575910364145658,0.011910000495119102
10,0.1213984489440918,0.03719183569777062,0.014277124404907226,0.009701840190675702,1,3,20,"{'max_depth': 1, 'min_samples_split': 3, 'n_estimators': 20}",0.9545454545454546,0.8571428571428571,1.0,0.9523809523809523,0.8571428571428571,0.9242424242424242,0.05736543298174009,338,0.9761904761904762,0.9529411764705882,0.9647058823529412,0.9411764705882353,0.9529411764705882,0.9575910364145658,0.011910000495119102
26,0.1560595989227295,0.023353589695674797,0.017565250396728516,0.010856049798733036,1,5,20,"{'max_depth': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.9545454545454546,0.8571428571428571,1.0,0.9523809523809523,0.8571428571428571,0.9242424242424242,0.05736543298174009,338,0.9761904761904762,0.9529411764705882,0.9647058823529412,0.9411764705882353,0.9529411764705882,0.9575910364145658,0.011910000495119102
18,0.09125399589538574,0.022022120662220444,0.014452505111694335,0.014394711285008223,1,4,20,"{'max_depth': 1, 'min_samples_split': 4, 'n_estimators': 20}",0.9545454545454546,0.8571428571428571,1.0,0.9523809523809523,0.8571428571428571,0.9242424242424242,0.05736543298174009,338,0.9761904761904762,0.9529411764705882,0.9647058823529412,0.9411764705882353,0.9529411764705882,0.9575910364145658,0.011910000495119102
192,0.024673986434936523,0.0024781439306654656,0.004997062683105469,0.0022686910256395003,4,5,5,"{'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 5}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.8095238095238095,0.9242424242424242,0.06479060409998166,338,0.9880952380952381,0.9764705882352941,1.0,0.9882352941176471,1.0,0.9905602240896358,0.008811560954915582
200,0.038482141494750974,0.01744558084214262,0.0054171085357666016,0.0015059829908992317,4,10,5,"{'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 5}",0.9545454545454546,0.9523809523809523,0.9047619047619048,1.0,0.8095238095238095,0.9242424242424242,0.06479060409998166,338,0.9880952380952381,0.9882352941176471,1.0,0.9882352941176471,1.0,0.9929131652661065,0.005786602323955017
81,0.046585607528686526,0.003575638374862837,0.007378673553466797,0.0025727941712777444,2,5,10,"{'max_depth': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.8095238095238095,0.915151515151515,0.06306692242934826,355,1.0,0.9764705882352941,1.0,0.9764705882352941,1.0,0.9905882352941177,0.011527010554273793
57,0.06038064956665039,0.01709882974096702,0.006197834014892578,0.002410285031372594,2,2,10,"{'max_depth': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.8095238095238095,0.915151515151515,0.06306692242934826,355,1.0,0.9764705882352941,1.0,0.9764705882352941,1.0,0.9905882352941177,0.011527010554273793
89,0.04051055908203125,0.0034049655785599094,0.00478668212890625,0.0007455758378462473,2,10,10,"{'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 10}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.8095238095238095,0.915151515151515,0.06306692242934826,355,1.0,0.9764705882352941,1.0,0.9764705882352941,1.0,0.9905882352941177,0.011527010554273793
73,0.0408902645111084,0.007827602559721002,0.006981706619262696,0.0018926554181148976,2,4,10,"{'max_depth': 2, 'min_samples_split': 4, 'n_estimators': 10}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.8095238095238095,0.915151515151515,0.06306692242934826,355,1.0,0.9764705882352941,1.0,0.9764705882352941,1.0,0.9905882352941177,0.011527010554273793
65,0.046750783920288086,0.014720206746777471,0.011229944229125977,0.011065155728182736,2,3,10,"{'max_depth': 2, 'min_samples_split': 3, 'n_estimators': 10}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.8095238095238095,0.915151515151515,0.06306692242934826,355,1.0,0.9764705882352941,1.0,0.9764705882352941,1.0,0.9905882352941177,0.011527010554273793
256,0.03620781898498535,0.009251589110284085,0.006886482238769531,0.0024952409961281,5,10,5,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 5}",0.9545454545454546,0.9047619047619048,0.9047619047619048,1.0,0.8095238095238095,0.9147186147186147,0.06344022546051037,360,0.9880952380952381,1.0,1.0,0.9882352941176471,1.0,0.9952661064425771,0.005797981018290514
416,0.028334331512451173,0.005860774239005165,0.006699228286743164,0.0015626337423842074,50,5,5,"{'max_depth': 50, 'min_samples_split': 5, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,1.0,0.9882352941176471,1.0,0.9929131652661065,0.005786602323955017
408,0.03305530548095703,0.011731971138971837,0.005983972549438476,0.0016959266923059027,50,4,5,"{'max_depth': 50, 'min_samples_split': 4, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,1.0,0.9882352941176471,1.0,0.9929131652661065,0.005786602323955017
288,0.044722986221313474,0.02354320391541561,0.010600757598876954,0.010761764140876321,10,3,5,"{'max_depth': 10, 'min_samples_split': 3, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9905602240896358,0.00472019964226987
96,0.02418828010559082,0.002493475384056323,0.006631135940551758,0.002532197797682139,2,20,5,"{'max_depth': 2, 'min_samples_split': 20, 'n_estimators': 5}",0.9545454545454546,0.9047619047619048,0.9523809523809523,1.0,0.7619047619047619,0.9147186147186147,0.082132518784307,360,0.9523809523809523,0.9529411764705882,0.9882352941176471,0.9647058823529412,0.9764705882352941,0.9669467787114845,0.01383651432518599
352,0.029807853698730468,0.0043344815843713285,0.0049970149993896484,0.0014068807912172331,20,4,5,"{'max_depth': 20, 'min_samples_split': 4, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,1.0,0.9882352941176471,1.0,0.9929131652661065,0.005786602323955017
296,0.048530960083007814,0.013036329479066132,0.012372636795043945,0.013345472356343452,10,4,5,"{'max_depth': 10, 'min_samples_split': 4, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,1.0,0.9882352941176471,1.0,0.9929131652661065,0.005786602323955017
248,0.030826854705810546,0.00978176010243873,0.006986761093139648,0.0025301105275724553,5,5,5,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,1.0,0.9882352941176471,1.0,0.9929131652661065,0.005786602323955017
368,0.02385239601135254,0.002948880032829548,0.008227396011352538,0.00226422437627988,20,10,5,"{'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 5}",0.9545454545454546,0.9047619047619048,0.9047619047619048,1.0,0.8095238095238095,0.9147186147186147,0.06344022546051037,360,0.9880952380952381,1.0,1.0,0.9882352941176471,1.0,0.9952661064425771,0.005797981018290514
344,0.030843782424926757,0.006096758515232258,0.00917520523071289,0.00465304861396711,20,3,5,"{'max_depth': 20, 'min_samples_split': 3, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9905602240896358,0.00472019964226987
304,0.038016986846923825,0.0200256063098823,0.006288576126098633,0.002034609353360296,10,5,5,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,1.0,0.9882352941176471,1.0,0.9929131652661065,0.005786602323955017
240,0.02897334098815918,0.0076918771961268645,0.00999913215637207,0.007910233587050959,5,4,5,"{'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,1.0,0.9882352941176471,1.0,0.9929131652661065,0.005786602323955017
232,0.04040017127990723,0.00946801675176699,0.005382013320922851,0.0010126175617979065,5,3,5,"{'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9905602240896358,0.00472019964226987
312,0.045472002029418944,0.020298319529770997,0.004702615737915039,0.0008666156947662742,10,10,5,"{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 5}",0.9545454545454546,0.9047619047619048,0.9047619047619048,1.0,0.8095238095238095,0.9147186147186147,0.06344022546051037,360,0.9880952380952381,1.0,1.0,0.9882352941176471,1.0,0.9952661064425771,0.005797981018290514
360,0.04220452308654785,0.012614053751308012,0.004706668853759766,0.0011898556926192854,20,5,5,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,1.0,0.9882352941176471,1.0,0.9929131652661065,0.005786602323955017
424,0.03653740882873535,0.010128044053858407,0.006842708587646485,0.001549597475576354,50,10,5,"{'max_depth': 50, 'min_samples_split': 10, 'n_estimators': 5}",0.9545454545454546,0.9047619047619048,0.9047619047619048,1.0,0.8095238095238095,0.9147186147186147,0.06344022546051037,360,0.9880952380952381,1.0,1.0,0.9882352941176471,1.0,0.9952661064425771,0.005797981018290514
400,0.03312397003173828,0.012057043323128609,0.004393815994262695,0.001024904397030697,50,3,5,"{'max_depth': 50, 'min_samples_split': 3, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.8095238095238095,0.9147186147186147,0.07022600433556248,360,0.9880952380952381,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9905602240896358,0.00472019964226987
19,0.3071272373199463,0.11047859898169612,0.013268375396728515,0.003810363312089992,1,4,40,"{'max_depth': 1, 'min_samples_split': 4, 'n_estimators': 40}",0.9090909090909091,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.9056277056277056,0.042626956277372015,377,0.9880952380952381,0.9411764705882353,0.9647058823529412,0.9529411764705882,0.9647058823529412,0.9623249299719887,0.015561226258423577
3,0.19165096282958985,0.04308668767053769,0.014357233047485351,0.009156796793811392,1,2,40,"{'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 40}",0.9090909090909091,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.9056277056277056,0.042626956277372015,377,0.9880952380952381,0.9411764705882353,0.9647058823529412,0.9529411764705882,0.9647058823529412,0.9623249299719887,0.015561226258423577
35,0.24183320999145508,0.04063028328997365,0.02967038154602051,0.01662915871863498,1,10,40,"{'max_depth': 1, 'min_samples_split': 10, 'n_estimators': 40}",0.9090909090909091,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.9056277056277056,0.042626956277372015,377,0.9880952380952381,0.9411764705882353,0.9647058823529412,0.9529411764705882,0.9647058823529412,0.9623249299719887,0.015561226258423577
27,0.2424893856048584,0.06599179248693263,0.011171531677246094,0.0041547303009265,1,5,40,"{'max_depth': 1, 'min_samples_split': 5, 'n_estimators': 40}",0.9090909090909091,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.9056277056277056,0.042626956277372015,377,0.9880952380952381,0.9411764705882353,0.9647058823529412,0.9529411764705882,0.9647058823529412,0.9623249299719887,0.015561226258423577
11,0.2563618183135986,0.06983382288703041,0.01406688690185547,0.005207774918664983,1,3,40,"{'max_depth': 1, 'min_samples_split': 3, 'n_estimators': 40}",0.9090909090909091,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.9056277056277056,0.042626956277372015,377,0.9880952380952381,0.9411764705882353,0.9647058823529412,0.9529411764705882,0.9647058823529412,0.9623249299719887,0.015561226258423577
43,0.2114933967590332,0.02981877909876388,0.01217823028564453,0.0011637706126681666,1,20,40,"{'max_depth': 1, 'min_samples_split': 20, 'n_estimators': 40}",0.9090909090909091,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.9056277056277056,0.042626956277372015,377,0.9880952380952381,0.9411764705882353,0.9647058823529412,0.9529411764705882,0.9647058823529412,0.9623249299719887,0.015561226258423577
392,0.03195104598999023,0.019595795933375567,0.007781028747558594,0.0020347119768940125,50,2,5,"{'max_depth': 50, 'min_samples_split': 2, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.7619047619047619,0.9051948051948052,0.08542958534056459,383,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
280,0.025862646102905274,0.002598158706724339,0.009583330154418946,0.0034427812871750778,10,2,5,"{'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.7619047619047619,0.9051948051948052,0.08542958534056459,383,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
224,0.07056632041931152,0.04217440159402544,0.009087657928466797,0.002357480434343896,5,2,5,"{'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.7619047619047619,0.9051948051948052,0.08542958534056459,383,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
336,0.02274808883666992,0.002612868907953026,0.005302238464355469,0.002068244498969332,20,2,5,"{'max_depth': 20, 'min_samples_split': 2, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.7619047619047619,0.9051948051948052,0.08542958534056459,383,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
168,0.03271613121032715,0.010548637186732603,0.008776998519897461,0.006351449476311739,4,2,5,"{'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 5}",0.9545454545454546,0.8571428571428571,0.9523809523809523,1.0,0.7619047619047619,0.9051948051948052,0.08542958534056459,383,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
444,0.25608348846435547,0.057374312911441426,0.01675562858581543,0.003754759611471193,50,50,70,"{'max_depth': 50, 'min_samples_split': 50, 'n_estimators': 70}",0.9090909090909091,0.8571428571428571,0.8095238095238095,0.9523809523809523,0.9523809523809523,0.8961038961038961,0.05570807945331743,388,0.9642857142857143,0.9294117647058824,0.9647058823529412,0.9529411764705882,0.9764705882352941,0.957563025210084,0.01592209690882051
330,0.10294661521911622,0.031326636441005126,0.006979179382324219,0.0015464055135852024,10,50,20,"{'max_depth': 10, 'min_samples_split': 50, 'n_estimators': 20}",0.9090909090909091,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8961038961038961,0.05570807945331746,388,0.9642857142857143,0.9176470588235294,0.9647058823529412,0.8941176470588236,0.9529411764705882,0.9387394957983194,0.0281586595067762
332,0.3277744770050049,0.07810771852100958,0.02851862907409668,0.015282426809980217,10,50,70,"{'max_depth': 10, 'min_samples_split': 50, 'n_estimators': 70}",0.9090909090909091,0.8571428571428571,0.8095238095238095,0.9523809523809523,0.9523809523809523,0.8961038961038961,0.05570807945331743,388,0.9642857142857143,0.9294117647058824,0.9647058823529412,0.9529411764705882,0.9764705882352941,0.957563025210084,0.01592209690882051
164,0.3313697338104248,0.08505244310571038,0.015262222290039063,0.0011648585302407185,3,50,70,"{'max_depth': 3, 'min_samples_split': 50, 'n_estimators': 70}",0.9090909090909091,0.8571428571428571,0.8095238095238095,0.9523809523809523,0.9523809523809523,0.8961038961038961,0.05570807945331743,388,0.9642857142857143,0.9294117647058824,0.9647058823529412,0.9529411764705882,0.9764705882352941,0.957563025210084,0.01592209690882051
162,0.11526179313659668,0.035421374250347894,0.00908365249633789,0.003767056424464315,3,50,20,"{'max_depth': 3, 'min_samples_split': 50, 'n_estimators': 20}",0.9090909090909091,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8961038961038961,0.05570807945331746,388,0.9642857142857143,0.9176470588235294,0.9647058823529412,0.8941176470588236,0.9529411764705882,0.9387394957983194,0.0281586595067762
442,0.08195633888244629,0.021871043056921256,0.016568470001220702,0.013456004271099943,50,50,20,"{'max_depth': 50, 'min_samples_split': 50, 'n_estimators': 20}",0.9090909090909091,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8961038961038961,0.05570807945331746,388,0.9642857142857143,0.9176470588235294,0.9647058823529412,0.8941176470588236,0.9529411764705882,0.9387394957983194,0.0281586595067762
218,0.11841845512390137,0.017850255747796282,0.01016998291015625,0.004434665112653709,4,50,20,"{'max_depth': 4, 'min_samples_split': 50, 'n_estimators': 20}",0.9090909090909091,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8961038961038961,0.05570807945331746,388,0.9642857142857143,0.9176470588235294,0.9647058823529412,0.8941176470588236,0.9529411764705882,0.9387394957983194,0.0281586595067762
274,0.15636153221130372,0.03611367921329655,0.026942968368530273,0.019213373012984883,5,50,20,"{'max_depth': 5, 'min_samples_split': 50, 'n_estimators': 20}",0.9090909090909091,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8961038961038961,0.05570807945331746,388,0.9642857142857143,0.9176470588235294,0.9647058823529412,0.8941176470588236,0.9529411764705882,0.9387394957983194,0.0281586595067762
108,0.3119365215301514,0.09042725542452301,0.01555185317993164,0.0020556436030773214,2,50,70,"{'max_depth': 2, 'min_samples_split': 50, 'n_estimators': 70}",0.9090909090909091,0.8571428571428571,0.8095238095238095,0.9523809523809523,0.9523809523809523,0.8961038961038961,0.05570807945331743,388,0.9642857142857143,0.9294117647058824,0.9647058823529412,0.9529411764705882,0.9764705882352941,0.957563025210084,0.01592209690882051
50,0.1025691032409668,0.02646303374198025,0.009679174423217774,0.0020305024332195015,1,50,20,"{'max_depth': 1, 'min_samples_split': 50, 'n_estimators': 20}",0.9090909090909091,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8961038961038961,0.05570807945331746,388,0.9642857142857143,0.9176470588235294,0.9647058823529412,0.8941176470588236,0.9529411764705882,0.9387394957983194,0.0281586595067762
