,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
148,0.06137228012084961,0.009130118753350777,0.001994053522745768,4.899036091938795e-07,0.1,5,125,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 125}",0.773109243697479,0.8270042194092827,0.810126582278481,0.8034133484617475,0.02250877951604036,103,0.9535864978902954,0.9326315789473684,0.9326315789473684,0.939616551928344,0.009878243522505416
155,0.0216522216796875,0.00048094237973113444,0.0016686121622721355,0.0009360834110892163,0.1,8,30,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 30}",0.7773109243697479,0.8059071729957806,0.8270042194092827,0.8034074389249372,0.020364059775173603,106,0.9240506329113924,0.9073684210526316,0.8947368421052632,0.9087186320230957,0.012005328958562489
151,0.08144410451253255,0.0131330101740621,0.0014982223510742188,0.00040746360622967887,0.1,5,190,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 190}",0.7815126050420168,0.8270042194092827,0.8016877637130801,0.8034015293881266,0.018611367297554717,107,0.959915611814346,0.9452631578947368,0.9515789473684211,0.952252572359168,0.006000773807751077
156,0.04509576161702474,0.007351325619683111,0.0016617774963378906,0.0004700216949061126,0.1,8,60,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 60}",0.7689075630252101,0.8185654008438819,0.8185654008438819,0.8020127882376581,0.023408929240429713,108,0.9514767932489452,0.9263157894736842,0.9242105263157895,0.9340010363461396,0.0123870790943753
65,0.15115507443745932,0.012512757741717794,0.001994530359903971,2.247831920581015e-07,0.01,8,240,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 240}",0.7689075630252101,0.810126582278481,0.8270042194092827,0.8020127882376579,0.024401920840443715,109,0.9071729957805907,0.9052631578947369,0.8905263157894737,0.9009874898216004,0.007438144561891431
187,0.01030580202738444,0.0004699093033197255,0.0023272037506103516,0.00047069604442453246,0.1,30,10,"{'learning_rate': 0.1, 'max_depth': 30, 'n_estimators': 10}",0.773109243697479,0.8185654008438819,0.8143459915611815,0.8020068787008475,0.020506191508333327,110,0.8860759493670886,0.8947368421052632,0.8652631578947368,0.8820253164556963,0.012368784242939922
176,0.01662421226501465,0.00878530444594393,0.0023279190063476562,0.0012445241705906932,0.1,20,10,"{'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 10}",0.773109243697479,0.8185654008438819,0.8143459915611815,0.8020068787008475,0.020506191508333327,110,0.8860759493670886,0.8947368421052632,0.8652631578947368,0.8820253164556963,0.012368784242939922
165,0.011334657669067383,0.00046162569739976214,0.0014987786610921223,0.0004064044212834492,0.1,10,10,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10}",0.773109243697479,0.8185654008438819,0.8143459915611815,0.8020068787008475,0.020506191508333327,110,0.8860759493670886,0.8947368421052632,0.8652631578947368,0.8820253164556963,0.012368784242939922
20,0.05751196543375651,0.0030808440693742022,0.0013298988342285156,0.00047069604442453246,0.01,2,200,"{'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 200}",0.8109243697478992,0.810126582278481,0.7848101265822784,0.801953692869553,0.012126706477749,113,0.8375527426160337,0.7978947368421052,0.8126315789473684,0.8160263528018358,0.016367299158860812
19,0.05651696523030599,0.002488119555643226,0.002667983373006185,0.0023398068011318204,0.01,2,190,"{'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 190}",0.8109243697478992,0.810126582278481,0.7848101265822784,0.801953692869553,0.012126706477749,113,0.8354430379746836,0.7978947368421052,0.8126315789473684,0.8153231179213858,0.015446725996624371
188,0.026099284489949543,0.00200540294559826,0.0013290246327718098,0.00047080875797289405,0.1,30,30,"{'learning_rate': 0.1, 'max_depth': 30, 'n_estimators': 30}",0.7647058823529411,0.810126582278481,0.8270042194092827,0.8006122280135682,0.026307957006769935,115,0.9240506329113924,0.9178947368421052,0.9052631578947369,0.9157361758827448,0.00782035137474953
168,0.06423711776733398,0.015293560111136705,0.001996199289957682,2.755313845214799e-06,0.1,10,80,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 80}",0.7647058823529411,0.8227848101265823,0.8143459915611815,0.8006122280135682,0.025622290539297606,115,0.9641350210970464,0.9431578947368421,0.9515789473684211,0.9529572877341032,0.008619157894123465
177,0.03324063618977865,0.004173806337803441,0.004352013270060222,0.0012839925436398227,0.1,20,30,"{'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 30}",0.7647058823529411,0.810126582278481,0.8270042194092827,0.8006122280135682,0.026307957006769935,115,0.9240506329113924,0.9178947368421052,0.9052631578947369,0.9157361758827448,0.00782035137474953
154,0.009798288345336914,0.0013063515207642881,0.002200524012247721,0.000584744311648652,0.1,8,10,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 10}",0.773109243697479,0.8143459915611815,0.8143459915611815,0.8006004089399473,0.019439189365669258,118,0.8860759493670886,0.8926315789473684,0.8652631578947368,0.8813235620697313,0.011667519202086741
152,0.08244880040486653,0.00878801233297067,0.0021636486053466797,0.00023888835718889192,0.1,5,200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.7773109243697479,0.8270042194092827,0.7974683544303798,0.8005944994031369,0.020407277782931325,119,0.9620253164556962,0.9452631578947368,0.9536842105263158,0.953657561625583,0.0068431485213858965
18,0.04787182807922363,0.0021542042149666502,0.0033248265584309897,0.0026187462122781455,0.01,2,175,"{'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 175}",0.8109243697478992,0.810126582278481,0.7805907172995781,0.8005472231086528,0.014115138664859406,120,0.8375527426160337,0.7978947368421052,0.8021052631578948,0.8125175808720112,0.017785792562717298
92,0.06535561879475911,0.0011058781414349488,0.0019948482513427734,3.371747880871523e-07,0.01,30,100,"{'learning_rate': 0.01, 'max_depth': 30, 'n_estimators': 100}",0.773109243697479,0.810126582278481,0.8143459915611815,0.7991939391790472,0.018524926584619995,121,0.8881856540084389,0.8968421052631579,0.8652631578947368,0.8834303057221112,0.013323349984584358
81,0.06803472836812337,0.0013556959295683206,0.0021643638610839844,0.0006177122177845237,0.01,20,100,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 100}",0.773109243697479,0.810126582278481,0.8143459915611815,0.7991939391790472,0.018524926584619995,121,0.8881856540084389,0.8968421052631579,0.8652631578947368,0.8834303057221112,0.013323349984584358
159,0.08663646380106609,0.009692145949043563,0.001995086669921875,1.9466795466607238e-07,0.1,8,125,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 125}",0.7647058823529411,0.8143459915611815,0.8143459915611815,0.7977992884917681,0.023400571893325027,123,0.9746835443037974,0.9557894736842105,0.9621052631578947,0.9641927603819677,0.00785343702421084
